date,region,issuer,merchant_category,device_segment,attempts,successful_transactions,failed_transactions,gmv_cny,is_anomaly_window,is_synthetic
2025-01-13,North China,Issuer B,Digital,Recent phone,80,77,3,3608.77,0,1
2025-01-13,North China,Issuer B,Digital,Older phone,69,65,4,3126.28,0,1
2025-01-13,North China,Issuer B,Digital,Watch,75,71,4,3496.72,0,1
2025-01-13,North China,Issuer C,Retail,Recent phone,54,54,0,1167.24,0,1
2025-01-13,North China,Issuer C,Retail,Older phone,42,42,0,858.14,0,1
2025-01-13,North China,Issuer C,Retail,Watch,44,42,2,835.26,0,1
2025-01-13,North China,Issuer C,Dining,Recent phone,62,61,1,1679.09,0,1
2025-01-13,North China,Issuer C,Dining,Older phone,56,53,3,1530.34,0,1
2025-01-13,North China,Issuer C,Dining,Watch,62,61,1,1708.84,0,1
2025-01-13,North China,Issuer C,Transit,Recent phone,70,68,2,2248.48,0,1
2025-01-13,North China,Issuer C,Transit,Older phone,67,64,3,2225.42,0,1
2025-01-13,North China,Issuer C,Transit,Watch,53,49,4,1622.59,0,1
2025-01-13,North China,Issuer C,Grocery,Recent phone,72,70,2,2957.41,0,1
2025-01-13,North China,Issuer C,Grocery,Older phone,73,69,4,2740.0,0,1
2025-01-13,North China,Issuer C,Grocery,Watch,61,58,3,2377.36,0,1
2025-01-13,North China,Issuer C,Digital,Recent phone,83,79,4,3764.5,0,1
2025-01-13,North China,Issuer C,Digital,Older phone,64,61,3,2938.95,0,1
2025-01-13,North China,Issuer C,Digital,Watch,64,61,3,2959.63,0,1
2025-01-13,North China,Issuer D,Retail,Recent phone,61,58,3,1236.26,0,1
2025-01-13,North China,Issuer D,Retail,Older phone,58,56,2,1114.59,0,1
2025-01-13,North China,Issuer D,Retail,Watch,46,46,0,974.54,0,1
2025-01-13,North China,Issuer D,Dining,Recent phone,70,67,3,1900.09,0,1
2025-01-13,North China,Issuer D,Dining,Older phone,64,62,2,1672.35,0,1
2025-01-13,North China,Issuer D,Dining,Watch,48,46,2,1218.51,0,1
2025-01-13,North China,Issuer D,Transit,Recent phone,73,72,1,2454.12,0,1
2025-01-13,North China,Issuer D,Transit,Older phone,60,59,1,2000.72,0,1
2025-01-13,North China,Issuer D,Transit,Watch,58,57,1,1842.05,0,1
2025-01-13,North China,Issuer D,Grocery,Recent phone,71,69,2,2954.44,0,1
2025-01-13,North China,Issuer D,Grocery,Older phone,79,76,3,3141.96,0,1
2025-01-13,North China,Issuer D,Grocery,Watch,64,61,3,2450.64,0,1
2025-01-13,North China,Issuer D,Digital,Recent phone,82,78,4,3821.47,0,1
2025-01-13,North China,Issuer D,Digital,Older phone,70,68,2,3212.36,0,1
2025-01-13,North China,Issuer D,Digital,Watch,67,62,5,3039.49,0,1
2025-01-13,South China,Issuer A,Retail,Recent phone,73,69,4,1412.35,0,1
2025-01-13,South China,Issuer A,Retail,Older phone,65,62,3,1325.39,0,1
2025-01-13,South China,Issuer A,Retail,Watch,47,45,2,961.41,0,1
2025-01-13,South China,Issuer A,Dining,Recent phone,74,71,3,2174.16,0,1
2025-01-13,South China,Issuer A,Dining,Older phone,63,60,3,1738.63,0,1
2025-01-13,South China,Issuer A,Dining,Watch,56,52,4,1442.51,0,1
2025-01-13,South China,Issuer A,Transit,Recent phone,79,75,4,2831.88,0,1
2025-01-13,South China,Issuer A,Transit,Older phone,67,64,3,2324.92,0,1
2025-01-13,South China,Issuer A,Transit,Watch,60,56,4,1933.88,0,1
2025-01-13,South China,Issuer A,Grocery,Recent phone,88,83,5,3601.71,0,1
2025-01-13,South China,Issuer A,Grocery,Older phone,79,76,3,3252.03,0,1
2025-01-13,South China,Issuer A,Grocery,Watch,71,68,3,3006.82,0,1
2025-01-13,South China,Issuer A,Digital,Recent phone,85,79,6,3999.1,0,1
2025-01-13,South China,Issuer A,Digital,Older phone,85,83,2,4141.21,0,1
2025-01-13,South China,Issuer A,Digital,Watch,71,66,5,3204.47,0,1
2025-01-13,South China,Issuer B,Retail,Recent phone,64,61,3,1367.51,0,1
2025-01-13,South China,Issuer B,Retail,Older phone,62,59,3,1249.31,0,1
2025-01-13,South China,Issuer B,Retail,Watch,58,56,2,1195.12,0,1
2025-01-13,South China,Issuer B,Dining,Recent phone,82,80,2,2236.42,0,1
2025-01-13,South China,Issuer B,Dining,Older phone,60,56,4,1715.24,0,1
2025-01-13,South China,Issuer B,Dining,Watch,58,53,5,1499.96,0,1
2025-01-13,South China,Issuer B,Transit,Recent phone,88,83,5,3102.45,0,1
2025-01-13,South China,Issuer B,Transit,Older phone,69,66,3,2318.98,0,1
2025-01-13,South China,Issuer B,Transit,Watch,64,61,3,2216.84,0,1
2025-01-13,South China,Issuer B,Grocery,Recent phone,78,76,2,3373.12,0,1
2025-01-13,South China,Issuer B,Grocery,Older phone,73,68,5,2947.42,0,1
2025-01-13,South China,Issuer B,Grocery,Watch,73,69,4,3033.5,0,1
2025-01-13,South China,Issuer B,Digital,Recent phone,91,87,4,4281.59,0,1
2025-01-13,South China,Issuer B,Digital,Older phone,81,77,4,3847.4,0,1
2025-01-13,South China,Issuer B,Digital,Watch,70,65,5,3248.98,0,1
2025-01-13,South China,Issuer C,Retail,Recent phone,65,61,4,1346.72,0,1
2025-01-13,South China,Issuer C,Retail,Older phone,60,58,2,1340.27,0,1
2025-01-13,South China,Issuer C,Retail,Watch,53,50,3,1187.23,0,1
2025-01-13,South China,Issuer C,Dining,Recent phone,58,55,3,1503.05,0,1
2025-01-13,South China,Issuer C,Dining,Older phone,69,65,4,2002.28,0,1
2025-01-13,South China,Issuer C,Dining,Watch,69,64,5,1961.03,0,1
2025-01-13,South China,Issuer C,Transit,Recent phone,80,77,3,2751.34,0,1
2025-01-13,South China,Issuer C,Transit,Older phone,63,60,3,2234.49,0,1
2025-01-13,South China,Issuer C,Transit,Watch,69,66,3,2447.3,0,1
2025-01-13,South China,Issuer C,Grocery,Recent phone,79,76,3,3242.61,0,1
2025-01-13,South China,Issuer C,Grocery,Older phone,71,67,4,2869.71,0,1
2025-01-13,South China,Issuer C,Grocery,Watch,71,67,4,2957.48,0,1
2025-01-13,South China,Issuer C,Digital,Recent phone,88,85,3,4226.84,0,1
2025-01-13,South China,Issuer C,Digital,Older phone,80,76,4,3649.4,0,1
2025-01-13,South China,Issuer C,Digital,Watch,76,71,5,3656.24,0,1
2025-01-13,South China,Issuer D,Retail,Recent phone,72,69,3,1633.44,0,1
2025-01-13,South China,Issuer D,Retail,Older phone,67,64,3,1285.84,0,1
2025-01-13,South China,Issuer D,Retail,Watch,56,53,3,1061.85,0,1
2025-01-13,South China,Issuer D,Dining,Recent phone,70,67,3,2009.03,0,1
2025-01-13,South China,Issuer D,Dining,Older phone,62,59,3,1647.05,0,1
2025-01-13,South China,Issuer D,Dining,Watch,56,54,2,1652.51,0,1
2025-01-13,South China,Issuer D,Transit,Recent phone,86,84,2,3180.14,0,1
2025-01-13,South China,Issuer D,Transit,Older phone,70,67,3,2528.38,0,1
2025-01-13,South China,Issuer D,Transit,Watch,57,53,4,1864.43,0,1
2025-01-13,South China,Issuer D,Grocery,Recent phone,83,79,4,3383.0,0,1
2025-01-13,South China,Issuer D,Grocery,Older phone,79,74,5,3204.45,0,1
2025-01-13,South China,Issuer D,Grocery,Watch,66,63,3,2618.19,0,1
2025-01-13,South China,Issuer D,Digital,Recent phone,90,85,5,4116.8,0,1
2025-01-13,South China,Issuer D,Digital,Older phone,80,77,3,3951.39,0,1
2025-01-13,South China,Issuer D,Digital,Watch,85,79,6,3844.47,0,1
2025-01-13,West China,Issuer A,Retail,Recent phone,80,77,3,1985.14,0,1
2025-01-13,West China,Issuer A,Retail,Older phone,67,64,3,1612.47,0,1
2025-01-13,West China,Issuer A,Retail,Watch,69,65,4,1505.59,0,1
2025-01-13,West China,Issuer A,Dining,Recent phone,77,75,2,2305.63,0,1
2025-01-13,West China,Issuer A,Dining,Older phone,88,85,3,2794.51,0,1
2025-01-13,West China,Issuer A,Dining,Watch,63,60,3,1828.69,0,1
2025-01-13,West China,Issuer A,Transit,Recent phone,85,81,4,3117.98,0,1
2025-01-13,West China,Issuer A,Transit,Older phone,75,73,2,2851.14,0,1
2025-01-13,West China,Issuer A,Transit,Watch,81,76,5,2832.5,0,1
2025-01-13,West China,Issuer A,Grocery,Recent phone,98,92,6,4224.33,0,1
2025-01-13,West China,Issuer A,Grocery,Older phone,86,82,4,3712.83,0,1
2025-01-13,West China,Issuer A,Grocery,Watch,74,70,4,3134.37,0,1
2025-01-13,West China,Issuer A,Digital,Recent phone,96,92,4,4876.62,0,1
2025-01-13,West China,Issuer A,Digital,Older phone,88,84,4,4535.82,0,1
2025-01-13,West China,Issuer A,Digital,Watch,81,76,5,4076.88,0,1
2025-01-13,West China,Issuer B,Retail,Recent phone,76,73,3,1635.61,0,1
2025-01-13,West China,Issuer B,Retail,Older phone,67,63,4,1497.75,0,1
2025-01-13,West China,Issuer B,Retail,Watch,69,65,4,1562.29,0,1
2025-01-13,West China,Issuer B,Dining,Recent phone,83,79,4,2456.08,0,1
2025-01-13,West China,Issuer B,Dining,Older phone,74,70,4,2148.49,0,1
2025-01-13,West China,Issuer B,Dining,Watch,62,58,4,1769.04,0,1
2025-01-13,West China,Issuer B,Transit,Recent phone,86,82,4,3050.62,0,1
2025-01-13,West China,Issuer B,Transit,Older phone,84,80,4,3121.92,0,1
2025-01-13,West China,Issuer B,Transit,Watch,81,78,3,2813.24,0,1
2025-01-13,West China,Issuer B,Grocery,Recent phone,91,86,5,4017.14,0,1
2025-01-13,West China,Issuer B,Grocery,Older phone,89,84,5,3732.87,0,1
2025-01-13,West China,Issuer B,Grocery,Watch,79,75,4,3350.72,0,1
2025-01-13,West China,Issuer B,Digital,Recent phone,104,100,4,5038.42,0,1
2025-01-13,West China,Issuer B,Digital,Older phone,95,91,4,4804.92,0,1
2025-01-13,West China,Issuer B,Digital,Watch,86,79,7,4086.26,0,1
2025-01-13,West China,Issuer C,Retail,Recent phone,69,67,2,1493.36,0,1
2025-01-13,West China,Issuer C,Retail,Older phone,82,79,3,2008.9,0,1
2025-01-13,West China,Issuer C,Retail,Watch,65,60,5,1513.63,0,1
2025-01-13,West China,Issuer C,Dining,Recent phone,79,76,3,2205.84,0,1
2025-01-13,West China,Issuer C,Dining,Older phone,67,65,2,2082.76,0,1
2025-01-13,West China,Issuer C,Dining,Watch,70,65,5,2001.77,0,1
2025-01-13,West China,Issuer C,Transit,Recent phone,80,75,5,2921.41,0,1
2025-01-13,West China,Issuer C,Transit,Older phone,76,72,4,2843.5,0,1
2025-01-13,West China,Issuer C,Transit,Watch,78,74,4,2797.15,0,1
2025-01-13,West China,Issuer C,Grocery,Recent phone,92,88,4,4078.07,0,1
2025-01-13,West China,Issuer C,Grocery,Older phone,83,80,3,3682.75,0,1
2025-01-13,West China,Issuer C,Grocery,Watch,76,72,4,3193.05,0,1
2025-01-13,West China,Issuer C,Digital,Recent phone,100,99,1,5069.37,0,1
2025-01-13,West China,Issuer C,Digital,Older phone,86,82,4,4127.01,0,1
2025-01-13,West China,Issuer C,Digital,Watch,77,73,4,3656.5,0,1
2025-01-13,West China,Issuer D,Retail,Recent phone,82,79,3,2028.7,0,1
2025-01-13,West China,Issuer D,Retail,Older phone,73,69,4,1527.93,0,1
2025-01-13,West China,Issuer D,Retail,Watch,65,60,5,1393.65,0,1
2025-01-13,West China,Issuer D,Dining,Recent phone,73,69,4,2060.09,0,1
2025-01-13,West China,Issuer D,Dining,Older phone,70,67,3,1945.44,0,1
2025-01-13,West China,Issuer D,Dining,Watch,61,58,3,1857.05,0,1
2025-01-13,West China,Issuer D,Transit,Recent phone,79,76,3,3006.98,0,1
2025-01-13,West China,Issuer D,Transit,Older phone,72,69,3,2506.23,0,1
2025-01-13,West China,Issuer D,Transit,Watch,74,69,5,2658.33,0,1
2025-01-13,West China,Issuer D,Grocery,Recent phone,91,87,4,3837.84,0,1
2025-01-13,West China,Issuer D,Grocery,Older phone,81,78,3,3424.65,0,1
2025-01-13,West China,Issuer D,Grocery,Watch,72,70,2,3172.07,0,1
2025-01-13,West China,Issuer D,Digital,Recent phone,93,89,4,4455.9,0,1
2025-01-13,West China,Issuer D,Digital,Older phone,97,91,6,4566.32,0,1
2025-01-13,West China,Issuer D,Digital,Watch,79,77,2,3862.48,0,1
2025-01-14,East China,Issuer A,Retail,Recent phone,50,47,3,821.11,0,1
2025-01-14,East China,Issuer A,Retail,Older phone,48,46,2,919.88,0,1
2025-01-14,East China,Issuer A,Retail,Watch,29,29,0,513.33,0,1
2025-01-14,East China,Issuer A,Dining,Recent phone,59,56,3,1430.42,0,1
2025-01-14,East China,Issuer A,Dining,Older phone,53,52,1,1223.1,0,1
2025-01-14,East China,Issuer A,Dining,Watch,49,45,4,1103.06,0,1
2025-01-14,East China,Issuer A,Transit,Recent phone,61,60,1,1930.44,0,1
2025-01-14,East China,Issuer A,Transit,Older phone,56,55,1,1851.5,0,1
2025-01-14,East China,Issuer A,Transit,Watch,47,44,3,1454.56,0,1
2025-01-14,East China,Issuer A,Grocery,Recent phone,72,68,4,2535.61,0,1
2025-01-14,East China,Issuer A,Grocery,Older phone,62,58,4,2216.2,0,1
2025-01-14,East China,Issuer A,Grocery,Watch,54,50,4,2034.55,0,1
2025-01-14,East China,Issuer A,Digital,Recent phone,76,73,3,3223.21,0,1
2025-01-14,East China,Issuer A,Digital,Older phone,64,60,4,2752.11,0,1
2025-01-14,East China,Issuer A,Digital,Watch,53,50,3,2269.09,0,1
2025-01-14,East China,Issuer B,Retail,Recent phone,46,44,2,879.22,0,1
2025-01-14,East China,Issuer B,Retail,Older phone,43,42,1,684.51,0,1
2025-01-14,East China,Issuer B,Retail,Watch,47,46,1,847.38,0,1
2025-01-14,East China,Issuer B,Dining,Recent phone,62,62,0,1495.03,0,1
2025-01-14,East China,Issuer B,Dining,Older phone,55,53,2,1376.27,0,1
2025-01-14,East China,Issuer B,Dining,Watch,47,44,3,1062.63,0,1
2025-01-14,East China,Issuer B,Transit,Recent phone,62,60,2,1838.16,0,1
2025-01-14,East China,Issuer B,Transit,Older phone,51,48,3,1448.8,0,1
2025-01-14,East China,Issuer B,Transit,Watch,47,44,3,1413.95,0,1
2025-01-14,East China,Issuer B,Grocery,Recent phone,73,70,3,2808.62,0,1
2025-01-14,East China,Issuer B,Grocery,Older phone,61,59,2,2308.12,0,1
2025-01-14,East China,Issuer B,Grocery,Watch,54,50,4,1942.06,0,1
2025-01-14,East China,Issuer B,Digital,Recent phone,74,72,2,3250.76,0,1
2025-01-14,East China,Issuer B,Digital,Older phone,67,64,3,2893.55,0,1
2025-01-14,East China,Issuer B,Digital,Watch,50,47,3,2083.8,0,1
2025-01-14,East China,Issuer C,Retail,Recent phone,50,48,2,922.47,0,1
2025-01-14,East China,Issuer C,Retail,Older phone,55,53,2,916.43,0,1
2025-01-14,East China,Issuer C,Retail,Watch,38,35,3,637.45,0,1
2025-01-14,East China,Issuer C,Dining,Recent phone,63,61,2,1625.59,0,1
2025-01-14,East China,Issuer C,Dining,Older phone,54,53,1,1286.29,0,1
2025-01-14,East China,Issuer C,Dining,Watch,46,43,3,1107.9,0,1
2025-01-14,East China,Issuer C,Transit,Recent phone,68,65,3,2179.45,0,1
2025-01-14,East China,Issuer C,Transit,Older phone,52,48,4,1571.46,0,1
2025-01-14,East China,Issuer C,Transit,Watch,51,48,3,1579.07,0,1
2025-01-14,East China,Issuer C,Grocery,Recent phone,70,66,4,2449.46,0,1
2025-01-14,East China,Issuer C,Grocery,Older phone,54,52,2,2124.26,0,1
2025-01-14,East China,Issuer C,Grocery,Watch,42,39,3,1570.2,0,1
2025-01-14,East China,Issuer C,Digital,Recent phone,64,61,3,2754.59,0,1
2025-01-14,East China,Issuer C,Digital,Older phone,68,66,2,3129.38,0,1
2025-01-14,East China,Issuer C,Digital,Watch,56,55,1,2619.77,0,1
2025-01-14,East China,Issuer D,Retail,Recent phone,57,55,2,906.23,0,1
2025-01-14,East China,Issuer D,Retail,Older phone,45,43,2,717.98,0,1
2025-01-14,East China,Issuer D,Retail,Watch,33,30,3,549.36,0,1
2025-01-14,East China,Issuer D,Dining,Recent phone,48,46,2,1062.26,0,1
2025-01-14,East China,Issuer D,Dining,Older phone,50,48,2,1106.45,0,1
2025-01-14,East China,Issuer D,Dining,Watch,45,42,3,979.88,0,1
2025-01-14,East China,Issuer D,Transit,Recent phone,60,57,3,1822.19,0,1
2025-01-14,East China,Issuer D,Transit,Older phone,59,57,2,1828.68,0,1
2025-01-14,East China,Issuer D,Transit,Watch,46,42,4,1314.49,0,1
2025-01-14,East China,Issuer D,Grocery,Recent phone,71,69,2,2682.75,0,1
2025-01-14,East China,Issuer D,Grocery,Older phone,67,64,3,2467.88,0,1
2025-01-14,East China,Issuer D,Grocery,Watch,55,54,1,2039.86,0,1
2025-01-14,East China,Issuer D,Digital,Recent phone,73,71,2,3343.18,0,1
2025-01-14,East China,Issuer D,Digital,Older phone,72,70,2,3231.56,0,1
2025-01-14,East China,Issuer D,Digital,Watch,54,51,3,2285.19,0,1
2025-01-14,North China,Issuer A,Retail,Recent phone,55,54,1,1065.85,0,1
2025-01-14,North China,Issuer A,Retail,Older phone,53,53,0,1147.61,0,1
2025-01-14,North China,Issuer A,Retail,Watch,50,47,3,953.32,0,1
2025-01-14,North China,Issuer A,Dining,Recent phone,66,62,4,1675.49,0,1
2025-01-14,North China,Issuer A,Dining,Older phone,64,62,2,1656.56,0,1
2025-01-14,North China,Issuer A,Dining,Watch,56,56,0,1418.04,0,1
2025-01-14,North China,Issuer A,Transit,Recent phone,72,70,2,2412.97,0,1
2025-01-14,North China,Issuer A,Transit,Older phone,56,52,4,1849.01,0,1
2025-01-14,North China,Issuer A,Transit,Watch,53,50,3,1610.88,0,1
2025-01-14,North China,Issuer A,Grocery,Recent phone,78,73,5,2892.7,0,1
2025-01-14,North China,Issuer A,Grocery,Older phone,71,68,3,2755.58,0,1
2025-01-14,North China,Issuer A,Grocery,Watch,72,68,4,2902.57,0,1
2025-01-14,North China,Issuer A,Digital,Recent phone,82,80,2,3770.38,0,1
2025-01-14,North China,Issuer A,Digital,Older phone,71,70,1,3283.76,0,1
2025-01-14,North China,Issuer A,Digital,Watch,62,58,4,2808.23,0,1
2025-01-14,North China,Issuer B,Retail,Recent phone,59,59,0,1185.99,0,1
2025-01-14,North China,Issuer B,Retail,Older phone,56,53,3,1042.23,0,1
2025-01-14,North China,Issuer B,Retail,Watch,49,49,0,1041.94,0,1
2025-01-14,North China,Issuer B,Dining,Recent phone,73,70,3,1817.93,0,1
2025-01-14,North China,Issuer B,Dining,Older phone,56,55,1,1377.81,0,1
2025-01-14,North China,Issuer B,Dining,Watch,56,52,4,1371.12,0,1
2025-01-14,North China,Issuer B,Transit,Recent phone,73,70,3,2425.69,0,1
2025-01-14,North China,Issuer B,Transit,Older phone,61,57,4,1944.52,0,1
2025-01-14,North China,Issuer B,Transit,Watch,56,52,4,1799.53,0,1
2025-01-14,North China,Issuer B,Grocery,Recent phone,79,73,6,2987.4,0,1
2025-01-14,North China,Issuer B,Grocery,Older phone,71,68,3,2684.29,0,1
2025-01-14,North China,Issuer B,Grocery,Watch,61,58,3,2298.39,0,1
2025-01-14,North China,Issuer B,Digital,Recent phone,74,73,1,3370.92,0,1
2025-01-14,North China,Issuer B,Digital,Older phone,74,71,3,3532.41,0,1
2025-01-14,North China,Issuer B,Digital,Watch,76,72,4,3548.03,0,1
2025-01-14,North China,Issuer C,Retail,Recent phone,55,52,3,1112.55,0,1
2025-01-14,North China,Issuer C,Retail,Older phone,55,52,3,1084.7,0,1
2025-01-14,North China,Issuer C,Retail,Watch,48,45,3,891.76,0,1
2025-01-14,North China,Issuer C,Dining,Recent phone,69,66,3,1814.29,0,1
2025-01-14,North China,Issuer C,Dining,Older phone,67,64,3,1675.79,0,1
2025-01-14,North China,Issuer C,Dining,Watch,44,42,2,1102.72,0,1
2025-01-14,North China,Issuer C,Transit,Recent phone,62,60,2,2053.07,0,1
2025-01-14,North China,Issuer C,Transit,Older phone,64,63,1,2165.24,0,1
2025-01-14,North China,Issuer C,Transit,Watch,53,50,3,1728.81,0,1
2025-01-14,North China,Issuer C,Grocery,Recent phone,75,73,2,2849.77,0,1
2025-01-14,North China,Issuer C,Grocery,Older phone,68,66,2,2666.22,0,1
2025-01-14,North China,Issuer C,Grocery,Watch,58,54,4,2280.83,0,1
2025-01-14,North China,Issuer C,Digital,Recent phone,87,82,5,4099.16,0,1
2025-01-14,North China,Issuer C,Digital,Older phone,86,82,4,3872.02,0,1
2025-01-14,North China,Issuer C,Digital,Watch,63,60,3,2902.21,0,1
2025-01-14,North China,Issuer D,Retail,Recent phone,70,68,2,1460.39,0,1
2025-01-14,North China,Issuer D,Retail,Older phone,53,49,4,885.29,0,1
2025-01-14,North China,Issuer D,Retail,Watch,39,37,2,748.6,0,1
2025-01-14,North China,Issuer D,Dining,Recent phone,58,56,2,1480.38,0,1
2025-01-14,North China,Issuer D,Dining,Older phone,54,53,1,1451.84,0,1
2025-01-14,North China,Issuer D,Dining,Watch,60,57,3,1560.77,0,1
2025-01-14,North China,Issuer D,Transit,Recent phone,71,68,3,2282.23,0,1
2025-01-14,North China,Issuer D,Transit,Older phone,66,62,4,2022.05,0,1
2025-01-14,North China,Issuer D,Transit,Watch,65,61,4,1979.0,0,1
2025-01-14,North China,Issuer D,Grocery,Recent phone,72,70,2,2923.33,0,1
2025-01-14,North China,Issuer D,Grocery,Older phone,73,70,3,2984.15,0,1
2025-01-14,North China,Issuer D,Grocery,Watch,62,59,3,2485.0,0,1
2025-01-14,North China,Issuer D,Digital,Recent phone,82,79,3,3757.44,0,1
2025-01-14,North China,Issuer D,Digital,Older phone,77,73,4,3364.18,0,1
2025-01-14,North China,Issuer D,Digital,Watch,68,63,5,3006.57,0,1
2025-01-14,South China,Issuer A,Retail,Recent phone,78,76,2,1740.97,0,1
2025-01-14,South China,Issuer A,Retail,Older phone,62,60,2,1328.39,0,1
2025-01-14,South China,Issuer A,Retail,Watch,58,55,3,1273.64,0,1
2025-01-14,South China,Issuer A,Dining,Recent phone,70,68,2,1898.72,0,1
2025-01-14,South China,Issuer A,Dining,Older phone,66,64,2,1830.45,0,1
2025-01-14,South China,Issuer A,Dining,Watch,61,57,4,1731.11,0,1
2025-01-14,South China,Issuer A,Transit,Recent phone,75,74,1,2529.5,0,1
2025-01-14,South China,Issuer A,Transit,Older phone,79,76,3,2597.51,0,1
2025-01-14,South China,Issuer A,Transit,Watch,73,68,5,2402.96,0,1
2025-01-14,South China,Issuer A,Grocery,Recent phone,82,79,3,3487.56,0,1
2025-01-14,South China,Issuer A,Grocery,Older phone,74,72,2,3136.49,0,1
2025-01-14,South China,Issuer A,Grocery,Watch,64,60,4,2573.76,0,1
2025-01-14,South China,Issuer A,Digital,Recent phone,92,88,4,4536.18,0,1
2025-01-14,South China,Issuer A,Digital,Older phone,87,83,4,4217.75,0,1
2025-01-14,South China,Issuer A,Digital,Watch,72,68,4,3292.13,0,1
2025-01-14,South China,Issuer B,Retail,Recent phone,75,72,3,1475.54,0,1
2025-01-14,South China,Issuer B,Retail,Older phone,56,52,4,1110.52,0,1
2025-01-14,South China,Issuer B,Retail,Watch,52,50,2,1178.37,0,1
2025-01-14,South China,Issuer B,Dining,Recent phone,70,66,4,2014.44,0,1
2025-01-14,South China,Issuer B,Dining,Older phone,68,65,3,1963.56,0,1
2025-01-14,South China,Issuer B,Dining,Watch,59,57,2,1702.28,0,1
